metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,balanced_acc,per_group_acc,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",1,1.1213060281390235,0.6457142856007531,0.40539029002103916,0.39422636103151865,0.4733494961065483,"[0.39422636103151865, 0.552472631181578]","[0.16692034500253677, 0.18637742010730116, 0.3427249217367633, 0.4203976734749087, 0.11402027027027027, 0.1680224818813785, 0.9088954582101586, 0.961238326723807, 0.5237439779766001, 0.2496338703235255]","[[0.06414163401538238, 0.16503496503496504, 0.3608483806248209, 0.43302005891429374, 0.08631826189078097, 0.10978520286396182, 0.9418808411214953, 0.9869236063317275, 0.5598057966750036, 0.21197691197691199], [0.8801611278952669, 0.4231311706629055, 0.0, 0.07954545454545454, 0.7602739726027398, 0.9369747899159664, 0.5286195286195287, 0.6231884057971014, 0.0, 0.6987951807228916]]",
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",2,0.34634530845142547,0.9109523810659136,0.6976484060827186,0.4405436013590034,0.5788534625706192,"[0.7171633237822349, 0.4405436013590034]","[0.6624809741248098, 0.6657336132493585, 0.3453110112971281, 0.5825781144325713, 0.796875, 0.5781689099245674, 0.9064767535608708, 0.7552769604707689, 0.9179628355127323, 0.7626148315803488]","[[0.7499637207952402, 0.7109980928162747, 0.32158211521926056, 0.5688034787487726, 0.7911039342337052, 0.5691328560063643, 0.9106308411214953, 0.7677907777013077, 0.9573341179932323, 0.8242424242424242], [0.0553877139979859, 0.16361071932299012, 0.7940379403794038, 0.9545454545454546, 0.9315068493150684, 0.6974789915966386, 0.8585858585858586, 0.5905797101449275, 0.34615384615384615, 0.027538726333907058]]",
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",3,0.2304309795016334,0.9440476191611517,0.7927241737463049,0.7580218950547376,0.7766900306219247,"[0.7953581661891117, 0.7580218950547376]","[0.8136732623033993, 0.8859342197340798, 0.7134884987069552, 0.6274854592181793, 0.7880067567567568, 0.8659961544150273, 0.9508196721311475, 0.6355379301522324, 0.7167240192704749, 0.9234456131007855]","[[0.7997387897257292, 0.8757787666878576, 0.7262826024648896, 0.6178987235236358, 0.7843511450381679, 0.8744630071599045, 0.9792640186915887, 0.6188575361321405, 0.7476828012358393, 0.940981240981241], [0.9103726082578046, 0.998589562764457, 0.4715447154471545, 0.8863636363636364, 0.8732876712328768, 0.7542016806722689, 0.622895622895623, 0.855072463768116, 0.2670940170940171, 0.7142857142857143]]",
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",4,0.14378486315409342,0.9678571426300775,0.8130975525313591,0.7533031332578332,0.7854696182048477,"[0.8176361031518624, 0.7533031332578332]","[0.7245053272450532, 0.8149055283414975, 0.6831359738668844, 0.8736642770188016, 0.7701295045045045, 0.8408519449785534, 0.9436979306638, 0.7287962133810925, 0.9335168616655196, 0.8290507256024497]","[[0.7142649833115658, 0.8025429116338207, 0.6721123531097736, 0.8709496423060737, 0.7680563711098062, 0.8653937947494034, 0.9433411214953271, 0.7358568479008947, 0.9351184346035015, 0.8809523809523809], [0.7955689828801611, 0.9520451339915373, 0.8915989159891599, 0.946969696969697, 0.8184931506849316, 0.5168067226890757, 0.9478114478114478, 0.6358695652173914, 0.9102564102564102, 0.2099827882960413]]",
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",5,0.12278841549441928,0.9723809523809523,0.8366401235718661,0.7974707436768592,0.8185419620963093,"[0.8396131805157593, 0.7974707436768592]","[0.8711314053779807, 0.9227898297177514, 0.7151218184292909, 0.6669822805356418, 0.7927927927927928, 0.7658630380121284, 0.9373824240795485, 0.8551874120506588, 0.8684101858224363, 0.9432831846624951]","[[0.8648962414743869, 0.9172282263191354, 0.7090856979077099, 0.6549305652966756, 0.7903699354081033, 0.7807478122513922, 0.9558995327102804, 0.8472126634549209, 0.9096660291304988, 0.958008658008658], [0.9144008056394763, 0.9844851904090268, 0.8292682926829268, 0.9924242424242424, 0.8493150684931506, 0.569327731092437, 0.7239057239057239, 0.9601449275362319, 0.2692307692307692, 0.7676419965576592]]",
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",6,0.09559802946590241,0.9814285714285714,0.8827265706143972,0.8785959885386819,0.907871040701957,"[0.8785959885386819, 0.9371460928652322]","[0.9230086250634196, 0.9065780265920224, 0.7827684769293589, 0.7915595833896929, 0.8047578828828829, 0.9216092294039343, 0.9134641225477023, 0.9272099270820008, 0.9278733654507915, 0.9190520569830914]","[[0.9136554926716006, 0.8989192625556262, 0.7721410146173688, 0.7856641885257399, 0.8012331180270111, 0.9221957040572792, 0.9134053738317757, 0.9298004129387474, 0.9327644549065764, 0.9187590187590188], [0.9879154078549849, 0.9915373765867419, 0.983739837398374, 0.9507575757575758, 0.886986301369863, 0.9138655462184874, 0.9141414141414141, 0.8931159420289855, 0.8568376068376068, 0.9225473321858864]]",
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",7,0.08295263347171601,0.9857142858278184,0.877160510266585,0.8749283667621777,0.8907484415917344,"[0.8749283667621777, 0.9065685164212911]","[0.8527397260273972, 0.897480755773268, 0.803865523342861, 0.7292033004193156, 0.8882319819819819, 0.9127348025440024, 0.9631819403386187, 0.924779327107586, 0.9289745354439092, 0.869524697110904]","[[0.845885938180235, 0.8886204704386522, 0.7976497563771855, 0.7218403703184177, 0.8875513799177921, 0.9220365950676214, 0.9775116822429907, 0.925671025464556, 0.9283507429748419, 0.8614718614718615], [0.9003021148036254, 0.995768688293371, 0.9214092140921409, 0.928030303030303, 0.9041095890410958, 0.7899159663865546, 0.797979797979798, 0.9130434782608695, 0.938034188034188, 0.9655765920826161]]",
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",8,0.05724761085850852,0.9926190476190476,0.8967881967562386,0.8944126074498567,0.9112493388325161,"[0.8944126074498567, 0.9280860702151755]","[0.8953576864535768, 0.9250058315838582, 0.8207431604736627, 0.8205058839442716, 0.8903434684684685, 0.8824138441059015, 0.9660037624294544, 0.9423052321862607, 0.934755677907777, 0.8819065370789508]","[[0.8821651429400668, 0.9207883026064845, 0.8115505875609057, 0.8172254173095805, 0.8890193775689958, 0.8865552903739061, 0.9652453271028038, 0.9423262216104611, 0.9374724143004266, 0.8894660894660895], [0.9869083585095669, 0.9717912552891397, 0.994579945799458, 0.9090909090909091, 0.9212328767123288, 0.8277310924369747, 0.9747474747474747, 0.9420289855072463, 0.8952991452991453, 0.7917383820998278]]",
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",9,0.04283088889859971,0.9959523809523809,0.8876667820714267,0.8826647564469914,0.9181160701827256,"[0.8826647564469914, 0.9535673839184597]","[0.8867326230339929, 0.9325868905994869, 0.7873962161426432, 0.7531448667658596, 0.8751407657657657, 0.901345954740423, 0.9621069604944907, 0.9095560956888832, 0.9383344803854095, 0.9218479563307149]","[[0.8750544188071397, 0.9268912905276542, 0.7787331613642877, 0.7456866320662084, 0.8716970052847915, 0.8957836117740652, 0.9623247663551402, 0.9073640743289746, 0.9424746211563926, 0.9212121212121213], [0.9677744209466264, 0.995768688293371, 0.9512195121951219, 0.9545454545454546, 0.9554794520547946, 0.9747899159663865, 0.9595959595959596, 0.9384057971014492, 0.8782051282051282, 0.9294320137693631]]",
